CapitalStock,Category,CompanyCode,CompanyName,CumulativeRevenues,CumulativeRevenuesLastYear,EPS,GrowthRateOfCumulativeRevenues,PreviousMonthRevenue,RevenueGrowthRateFromLastMonth,RevenueGrowthRateInTheSameMonthLastYear,ThisMonthRevenue,ThisMonthRevenueOfLastYear,YearMonth
1507245830,其他,9928,中視,622080,585700,-1.09990084171295,6.211371009049001,66159,-6.52216629634668,2.9069670699036556,61844,60097,109/10
1012800000,其他,9929,秋雨,624540,962001,-0.561367034912109,-35.07906956437675,60399,-1.917250285600755,-38.78417756835513,59241,96774,109/10
2485403680,其他,9930,中聯資源,8146983,7820447,3.09135699272156,4.175413502578561,801136,1.3881538215733658,0.017362051726600634,812257,812116,109/10
1104305530,油電燃氣業,9931,欣高,1036364,1220905,0.68709123134613,-15.115099045380271,91183,-2.838248357698255,-19.042527916369686,88595,109434,109/10
7633511390,其他,9933,中鼎,43457380,47252610,1.01547539234161,-8.031789143499163,5200379,-12.823257689487631,7.951514314492605,4533521,4199590,109/10
3581639620,其他,9934,成霖,13649678,14351149,-0.295314282178879,-4.887908278284896,1694772,-1.765783243999783,21.974960949748993,1664846,1364908,109/10
1696233420,其他,9935,慶豐富,5038727,4678693,1.7489982843399,7.6951832488261145,726229,-12.485317991983244,25.7070013805762,635557,505586,109/10
3090430000,油電燃氣業,9937,全國,15178937,19134312,2.95198178291321,-20.671634287138204,1596320,-2.772877618522602,-19.970588189796928,1552056,1939357,109/10
2979639020,其他,9938,百和,12219125,12863266,5.27204561233521,-5.007600713535738,1308617,-7.135930528183571,-3.11340475776657,1215235,1254286,109/10
2877858790,其他,9939,宏全,16630488,18587573,4.98678731918335,-10.5289969809399,1735994,-24.006246565368315,-9.339947964413486,1319247,1455158,109/10
7368465000,其他,9940,信義,10232455,10210888,1.92307364940643,0.2112157140495518,1165584,10.937950417987892,42.693112835786636,1293075,906193,109/10
4323013370,其他,9941,裕融,24700782,23194026,7.41250133514404,6.4963107310477275,2489928,-3.343751305258626,-0.11566916709069011,2406671,2409458,109/10
831613200,其他,9942,茂順,2306543,2492041,3.61859750747681,-7.443617500675149,252441,-1.224048391505342,4.029320839573955,249351,239693,109/10
1473176000,觀光事業,9943,好樂迪,2294924,2520291,4.353844165802,-8.942102320724075,215696,13.869056449818263,4.981257239578213,245611,233957,109/10
1091071000,其他,9944,新麗,1983152,2455241,-0.675042271614075,-19.227806964774537,187955,0.20802851746428666,-2.2209070520807375,188346,192624,109/10
15048809980,其他,9945,潤泰新,14469275,14184034,6.06570816040039,2.0110005376467655,1927387,-20.422675881906436,-8.166262711417883,1533763,1670152,109/10
3008208670,建材營造,9946,三發地產,1313319,4310962,5.30584335327148,-69.53536124883495,81983,10.485100569630289,-78.8932955530493,90579,429148,109/10
1032082290,其他,9955,佳龍,2201751,1484729,1.27388823032379,48.29312285272262,210035,40.17949389387483,145.18541342238285,294426,120083,109/10
2108290610,鋼鐵工業,9958,世紀鋼,5144039,1689825,2.29461717605591,204.4125279244892,630125,-1.628407062090855,136.17555503907278,619864,262459,109/10
